Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-6.local) 	04/09/2020 	_x86_64_	(48 CPU)

05:58:20 PM       tps      rtps      wtps   bread/s   bwrtn/s
05:59:01 PM      0.00      0.00      0.00      0.00      0.00
05:59:02 PM      0.00      0.00      0.00      0.00      0.00
05:59:03 PM      0.00      0.00      0.00      0.00      0.00
05:59:04 PM      4.12      0.00      4.12      0.00     32.99
05:59:05 PM      0.00      0.00      0.00      0.00      0.00
05:59:06 PM      0.00      0.00      0.00      0.00      0.00
05:59:07 PM      0.00      0.00      0.00      0.00      0.00
05:59:08 PM      0.00      0.00      0.00      0.00      0.00
05:59:09 PM      0.00      0.00      0.00      0.00      0.00
05:59:10 PM      0.00      0.00      0.00      0.00      0.00
05:59:11 PM      5.10      0.00      5.10      0.00     40.82
05:59:12 PM      0.00      0.00      0.00      0.00      0.00
05:59:13 PM      0.00      0.00      0.00      0.00      0.00
05:59:14 PM      0.00      0.00      0.00      0.00      0.00
05:59:15 PM      0.00      0.00      0.00      0.00      0.00
05:59:16 PM      0.00      0.00      0.00      0.00      0.00
05:59:17 PM      0.00      0.00      0.00      0.00      0.00
05:59:18 PM      4.12      0.00      4.12      0.00     32.99
05:59:19 PM      0.00      0.00      0.00      0.00      0.00
05:59:20 PM      0.00      0.00      0.00      0.00      0.00
05:59:21 PM      0.00      0.00      0.00      0.00      0.00
05:59:22 PM      0.00      0.00      0.00      0.00      0.00
05:59:23 PM      6.12      0.00      6.12      0.00     48.98
05:59:24 PM      4.08      0.00      4.08      0.00     32.65
05:59:25 PM      0.00      0.00      0.00      0.00      0.00
05:59:26 PM      0.00      0.00      0.00      0.00      0.00
05:59:27 PM      0.00      0.00      0.00      0.00      0.00
05:59:28 PM      0.00      0.00      0.00      0.00      0.00
05:59:29 PM      0.00      0.00      0.00      0.00      0.00
05:59:30 PM      0.00      0.00      0.00      0.00      0.00
05:59:31 PM      4.04      0.00      4.04      0.00     32.32
05:59:32 PM      0.00      0.00      0.00      0.00      0.00
05:59:33 PM      0.00      0.00      0.00      0.00      0.00
05:59:34 PM      0.00      0.00      0.00      0.00      0.00
05:59:35 PM      0.00      0.00      0.00      0.00      0.00
05:59:36 PM      0.00      0.00      0.00      0.00      0.00
05:59:37 PM      0.00      0.00      0.00      0.00      0.00
05:59:38 PM      4.12      0.00      4.12      0.00     32.99
05:59:39 PM      0.00      0.00      0.00      0.00      0.00
05:59:40 PM      0.00      0.00      0.00      0.00      0.00
05:59:41 PM      0.00      0.00      0.00      0.00      0.00
05:59:42 PM      0.00      0.00      0.00      0.00      0.00
05:59:43 PM      0.00      0.00      0.00      0.00      0.00
05:59:44 PM      0.00      0.00      0.00      0.00      0.00
05:59:45 PM      4.12      0.00      4.12      0.00     32.99
05:59:46 PM      0.00      0.00      0.00      0.00      0.00
05:59:47 PM      0.00      0.00      0.00      0.00      0.00
05:59:48 PM      0.00      0.00      0.00      0.00      0.00
05:59:49 PM      0.00      0.00      0.00      0.00      0.00
05:59:50 PM      0.00      0.00      0.00      0.00      0.00
05:59:51 PM      0.00      0.00      0.00      0.00      0.00
05:59:52 PM      4.12      0.00      4.12      0.00     32.99
05:59:53 PM      0.00      0.00      0.00      0.00      0.00
05:59:54 PM      0.00      0.00      0.00      0.00      0.00
05:59:55 PM      0.00      0.00      0.00      0.00      0.00
05:59:56 PM      0.00      0.00      0.00      0.00      0.00
05:59:57 PM      0.00      0.00      0.00      0.00      0.00
05:59:58 PM      5.10      0.00      5.10      0.00     40.82
05:59:59 PM      0.00      0.00      0.00      0.00      0.00
06:00:00 PM      0.00      0.00      0.00      0.00      0.00
06:00:01 PM     14.74      0.00     14.74      0.00    117.89
06:00:02 PM      0.00      0.00      0.00      0.00      0.00
06:00:03 PM      0.00      0.00      0.00      0.00      0.00
06:00:04 PM      0.00      0.00      0.00      0.00      0.00
06:00:05 PM      0.00      0.00      0.00      0.00      0.00
06:00:06 PM      0.00      0.00      0.00      0.00      0.00
06:00:07 PM      4.08      0.00      4.08      0.00     32.65
06:00:08 PM      0.00      0.00      0.00      0.00      0.00
06:00:09 PM      0.00      0.00      0.00      0.00      0.00
06:00:10 PM      0.00      0.00      0.00      0.00      0.00
06:00:11 PM      0.00      0.00      0.00      0.00      0.00
06:00:12 PM      0.00      0.00      0.00      0.00      0.00
06:00:13 PM      0.00      0.00      0.00      0.00      0.00
06:00:14 PM      5.10      0.00      5.10      0.00     40.82
06:00:15 PM      0.00      0.00      0.00      0.00      0.00
06:00:16 PM      0.00      0.00      0.00      0.00      0.00
06:00:17 PM      0.00      0.00      0.00      0.00      0.00
06:00:18 PM      0.00      0.00      0.00      0.00      0.00
06:00:19 PM      0.00      0.00      0.00      0.00      0.00
06:00:20 PM      0.00      0.00      0.00      0.00      0.00
06:00:21 PM      4.08      0.00      4.08      0.00     32.65
06:00:22 PM      0.00      0.00      0.00      0.00      0.00
06:00:23 PM      0.00      0.00      0.00      0.00      0.00
06:00:24 PM      0.00      0.00      0.00      0.00      0.00
06:00:25 PM      0.00      0.00      0.00      0.00      0.00
06:00:26 PM      0.00      0.00      0.00      0.00      0.00
06:00:27 PM      4.12      0.00      4.12      0.00     32.99
06:00:28 PM      0.00      0.00      0.00      0.00      0.00
06:00:29 PM      0.00      0.00      0.00      0.00      0.00
06:00:30 PM      0.00      0.00      0.00      0.00      0.00
06:00:31 PM      0.00      0.00      0.00      0.00      0.00
06:00:32 PM      0.00      0.00      0.00      0.00      0.00
06:00:33 PM      6.19      0.00      6.19      0.00     49.48
#test 0
06:00:34 PM      6.19      0.00      6.19      0.00     49.48
06:00:35 PM      0.00      0.00      0.00      0.00      0.00
06:00:36 PM      0.00      0.00      0.00      0.00      0.00
06:00:37 PM      0.00      0.00      0.00      0.00      0.00
06:00:38 PM      0.00      0.00      0.00      0.00      0.00
06:00:39 PM      0.00      0.00      0.00      0.00      0.00
06:00:40 PM      4.12      0.00      4.12      0.00     32.99
06:00:41 PM      0.00      0.00      0.00      0.00      0.00
06:00:42 PM      0.00      0.00      0.00      0.00      0.00
06:00:43 PM      0.00      0.00      0.00      0.00      0.00
06:00:44 PM      0.00      0.00      0.00      0.00      0.00
06:00:45 PM      0.00      0.00      0.00      0.00      0.00
06:00:46 PM      0.00      0.00      0.00      0.00      0.00
06:00:47 PM      4.08      0.00      4.08      0.00     32.65
06:00:48 PM      0.00      0.00      0.00      0.00      0.00
06:00:49 PM      0.00      0.00      0.00      0.00      0.00
06:00:50 PM      0.00      0.00      0.00      0.00      0.00
06:00:51 PM      0.00      0.00      0.00      0.00      0.00
06:00:52 PM      0.00      0.00      0.00      0.00      0.00
06:00:53 PM      4.08      0.00      4.08      0.00     32.65
06:00:54 PM      0.00      0.00      0.00      0.00      0.00
06:00:55 PM      0.00      0.00      0.00      0.00      0.00
06:00:56 PM      0.00      0.00      0.00      0.00      0.00
06:00:57 PM      0.00      0.00      0.00      0.00      0.00
06:00:58 PM      0.00      0.00      0.00      0.00      0.00
06:00:59 PM      4.08      0.00      4.08      0.00     32.65
06:01:00 PM      0.00      0.00      0.00      0.00      0.00
06:01:01 PM      0.00      0.00      0.00      0.00      0.00
06:01:02 PM      2.06      0.00      2.06      0.00     16.49
06:01:03 PM      0.00      0.00      0.00      0.00      0.00
06:01:04 PM      0.00      0.00      0.00      0.00      0.00
06:01:05 PM      0.00      0.00      0.00      0.00      0.00
06:01:06 PM     13.27      0.00     13.27      0.00    106.12
06:01:07 PM     24.49      0.00     24.49      0.00    195.92
06:01:08 PM      0.00      0.00      0.00      0.00      0.00
06:01:09 PM      0.00      0.00      0.00      0.00      0.00
06:01:10 PM      0.00      0.00      0.00      0.00      0.00
06:01:11 PM      0.00      0.00      0.00      0.00      0.00
06:01:12 PM      5.10      0.00      5.10      0.00     40.82
06:01:13 PM      0.00      0.00      0.00      0.00      0.00
06:01:14 PM      0.00      0.00      0.00      0.00      0.00
06:01:15 PM      0.00      0.00      0.00      0.00      0.00
06:01:16 PM      0.00      0.00      0.00      0.00      0.00
06:01:17 PM      0.00      0.00      0.00      0.00      0.00
06:01:18 PM      4.08      0.00      4.08      0.00     32.65
06:01:19 PM      0.00      0.00      0.00      0.00      0.00
06:01:20 PM      0.00      0.00      0.00      0.00      0.00
06:01:21 PM      0.00      0.00      0.00      0.00      0.00
06:01:22 PM      0.00      0.00      0.00      0.00      0.00
06:01:23 PM      0.00      0.00      0.00      0.00      0.00
06:01:24 PM      0.00      0.00      0.00      0.00      0.00
06:01:25 PM      4.08      0.00      4.08      0.00     32.65
06:01:26 PM      0.00      0.00      0.00      0.00      0.00
06:01:27 PM      0.00      0.00      0.00      0.00      0.00
06:01:28 PM      0.00      0.00      0.00      0.00      0.00
06:01:29 PM      0.00      0.00      0.00      0.00      0.00
06:01:30 PM      0.00      0.00      0.00      0.00      0.00
06:01:31 PM      4.08      0.00      4.08      0.00     32.65
06:01:32 PM      0.00      0.00      0.00      0.00      0.00
06:01:33 PM      0.00      0.00      0.00      0.00      0.00
06:01:34 PM      0.00      0.00      0.00      0.00      0.00
06:01:35 PM      0.00      0.00      0.00      0.00      0.00
06:01:36 PM      0.00      0.00      0.00      0.00      0.00
06:01:37 PM     17.17      0.00     17.17      0.00    137.37
06:01:38 PM      0.00      0.00      0.00      0.00      0.00
06:01:39 PM      0.00      0.00      0.00      0.00      0.00
06:01:40 PM      0.00      0.00      0.00      0.00      0.00
06:01:41 PM      0.00      0.00      0.00      0.00      0.00
06:01:42 PM      0.00      0.00      0.00      0.00      0.00
06:01:43 PM      1.02      0.00      1.02      0.00      8.16
06:01:44 PM      4.08      0.00      4.08      0.00     32.65
06:01:45 PM      0.00      0.00      0.00      0.00      0.00
06:01:46 PM      0.00      0.00      0.00      0.00      0.00
06:01:47 PM      0.00      0.00      0.00      0.00      0.00
06:01:48 PM      0.00      0.00      0.00      0.00      0.00
06:01:49 PM      0.00      0.00      0.00      0.00      0.00
06:01:50 PM      4.08      0.00      4.08      0.00     32.65
06:01:51 PM      0.00      0.00      0.00      0.00      0.00
06:01:52 PM      0.00      0.00      0.00      0.00      0.00
06:01:53 PM      0.00      0.00      0.00      0.00      0.00
06:01:54 PM      0.00      0.00      0.00      0.00      0.00
06:01:55 PM      0.00      0.00      0.00      0.00      0.00
06:01:56 PM      0.00      0.00      0.00      0.00      0.00
06:01:57 PM      4.08      0.00      4.08      0.00     32.65
06:01:58 PM      0.00      0.00      0.00      0.00      0.00
06:01:59 PM      0.00      0.00      0.00      0.00      0.00
06:02:00 PM      0.00      0.00      0.00      0.00      0.00
06:02:01 PM      0.00      0.00      0.00      0.00      0.00
06:02:02 PM      0.00      0.00      0.00      0.00      0.00
06:02:03 PM      6.06      0.00      6.06      0.00     48.48
06:02:04 PM      0.00      0.00      0.00      0.00      0.00
06:02:05 PM      0.00      0.00      0.00      0.00      0.00
06:02:06 PM      0.00      0.00      0.00      0.00      0.00
06:02:07 PM      0.00      0.00      0.00      0.00      0.00
06:02:08 PM      0.00      0.00      0.00      0.00      0.00
06:02:09 PM      5.10      0.00      5.10      0.00     40.82
06:02:10 PM      0.00      0.00      0.00      0.00      0.00
06:02:11 PM      0.00      0.00      0.00      0.00      0.00
06:02:12 PM      0.00      0.00      0.00      0.00      0.00
06:02:13 PM      1.03      0.00      1.03      0.00      8.25
06:02:14 PM      0.00      0.00      0.00      0.00      0.00
06:02:15 PM      0.00      0.00      0.00      0.00      0.00
06:02:16 PM      4.08      0.00      4.08      0.00     32.65
06:02:17 PM      2.06      0.00      2.06      0.00     16.49
06:02:18 PM      0.00      0.00      0.00      0.00      0.00
06:02:19 PM      0.00      0.00      0.00      0.00      0.00
06:02:20 PM      0.00      0.00      0.00      0.00      0.00
06:02:21 PM      0.00      0.00      0.00      0.00      0.00
06:02:22 PM      4.12      0.00      4.12      0.00     32.99
06:02:23 PM      0.00      0.00      0.00      0.00      0.00
06:02:24 PM      0.00      0.00      0.00      0.00      0.00
06:02:25 PM      0.00      0.00      0.00      0.00      0.00
06:02:26 PM      0.00      0.00      0.00      0.00      0.00
06:02:27 PM      0.00      0.00      0.00      0.00      0.00
06:02:28 PM      3.06      0.00      3.06      0.00     24.49
06:02:29 PM      0.00      0.00      0.00      0.00      0.00
06:02:30 PM      0.00      0.00      0.00      0.00      0.00
06:02:31 PM      0.00      0.00      0.00      0.00      0.00
06:02:32 PM      0.00      0.00      0.00      0.00      0.00
06:02:33 PM      0.00      0.00      0.00      0.00      0.00
06:02:34 PM      0.00      0.00      0.00      0.00      0.00
06:02:35 PM      3.09      0.00      3.09      0.00     24.74
06:02:36 PM      0.00      0.00      0.00      0.00      0.00
06:02:37 PM      0.00      0.00      0.00      0.00      0.00
06:02:38 PM      0.00      0.00      0.00      0.00      0.00
06:02:39 PM      0.00      0.00      0.00      0.00      0.00
06:02:40 PM      0.00      0.00      0.00      0.00      0.00
06:02:41 PM      3.09      0.00      3.09      0.00     24.74
06:02:42 PM      0.00      0.00      0.00      0.00      0.00
06:02:43 PM      0.00      0.00      0.00      0.00      0.00
06:02:44 PM      0.00      0.00      0.00      0.00      0.00
06:02:45 PM      0.00      0.00      0.00      0.00      0.00
06:02:46 PM      0.00      0.00      0.00      0.00      0.00
06:02:47 PM      0.00      0.00      0.00      0.00      0.00
06:02:48 PM      4.08      0.00      4.08      0.00     65.31
06:02:49 PM      0.00      0.00      0.00      0.00      0.00
06:02:50 PM      0.00      0.00      0.00      0.00      0.00
06:02:51 PM      0.00      0.00      0.00      0.00      0.00
06:02:52 PM      0.00      0.00      0.00      0.00      0.00
06:02:53 PM      3.03      0.00      3.03      0.00     24.24
06:02:54 PM      4.08      0.00      4.08      0.00     32.65
06:02:55 PM      0.00      0.00      0.00      0.00      0.00
06:02:56 PM      0.00      0.00      0.00      0.00      0.00
06:02:57 PM      0.00      0.00      0.00      0.00      0.00
06:02:58 PM      0.00      0.00      0.00      0.00      0.00
06:02:59 PM      0.00      0.00      0.00      0.00      0.00
06:03:00 PM      4.04      0.00      4.04      0.00     32.32
06:03:01 PM      0.00      0.00      0.00      0.00      0.00
06:03:02 PM      0.00      0.00      0.00      0.00      0.00
06:03:03 PM      0.00      0.00      0.00      0.00      0.00
06:03:04 PM      0.00      0.00      0.00      0.00      0.00
06:03:05 PM      0.00      0.00      0.00      0.00      0.00
06:03:06 PM      0.00      0.00      0.00      0.00      0.00
06:03:07 PM      4.08      0.00      4.08      0.00     32.65
06:03:08 PM      0.00      0.00      0.00      0.00      0.00
06:03:09 PM      0.00      0.00      0.00      0.00      0.00
06:03:10 PM      0.00      0.00      0.00      0.00      0.00
06:03:11 PM      0.00      0.00      0.00      0.00      0.00
06:03:12 PM      0.00      0.00      0.00      0.00      0.00
06:03:13 PM      5.10      0.00      5.10      0.00     40.82
06:03:14 PM      0.00      0.00      0.00      0.00      0.00
06:03:15 PM      0.00      0.00      0.00      0.00      0.00
06:03:16 PM      0.00      0.00      0.00      0.00      0.00
06:03:17 PM      1.02      0.00      1.02      0.00      8.16
06:03:18 PM      0.00      0.00      0.00      0.00      0.00
06:03:19 PM      5.10      0.00      5.10      0.00     40.82
#test 1
06:03:20 PM      0.00      0.00      0.00      0.00      0.00
06:03:21 PM      0.00      0.00      0.00      0.00      0.00
06:03:22 PM      0.00      0.00      0.00      0.00      0.00
06:03:23 PM      0.00      0.00      0.00      0.00      0.00
06:03:24 PM      0.00      0.00      0.00      0.00      0.00
06:03:25 PM      0.00      0.00      0.00      0.00      0.00
06:03:26 PM      4.04      0.00      4.04      0.00     32.32
06:03:27 PM      1.01      0.00      1.01      0.00      8.08
06:03:28 PM      0.00      0.00      0.00      0.00      0.00
06:03:29 PM      0.00      0.00      0.00      0.00      0.00
06:03:30 PM      0.00      0.00      0.00      0.00      0.00
06:03:31 PM      4.04      0.00      4.04      0.00     32.32
06:03:32 PM      0.00      0.00      0.00      0.00      0.00
06:03:33 PM      0.00      0.00      0.00      0.00      0.00
06:03:34 PM      0.00      0.00      0.00      0.00      0.00
06:03:35 PM      0.00      0.00      0.00      0.00      0.00
06:03:36 PM      0.00      0.00      0.00      0.00      0.00
06:03:37 PM      0.00      0.00      0.00      0.00      0.00
06:03:38 PM      4.04      0.00      4.04      0.00     32.32
06:03:39 PM      0.00      0.00      0.00      0.00      0.00
06:03:40 PM      0.00      0.00      0.00      0.00      0.00
06:03:41 PM      0.00      0.00      0.00      0.00      0.00
06:03:42 PM      0.00      0.00      0.00      0.00      0.00
06:03:43 PM      0.00      0.00      0.00      0.00      0.00
06:03:44 PM      0.00      0.00      0.00      0.00      0.00
06:03:45 PM      3.06      0.00      3.06      0.00     32.65
06:03:46 PM      1.02      0.00      1.02      0.00      0.00
06:03:47 PM      0.00      0.00      0.00      0.00      0.00
06:03:48 PM      0.00      0.00      0.00      0.00      0.00
06:03:49 PM      0.00      0.00      0.00      0.00      0.00
06:03:50 PM      0.00      0.00      0.00      0.00      0.00
06:03:51 PM      0.00      0.00      0.00      0.00      0.00
06:03:52 PM      1.02      0.00      1.02      0.00      8.16
06:03:53 PM      4.08      0.00      4.08      0.00     32.65
06:03:54 PM      0.00      0.00      0.00      0.00      0.00
06:03:55 PM      0.00      0.00      0.00      0.00      0.00
06:03:56 PM      0.00      0.00      0.00      0.00      0.00
06:03:57 PM      0.00      0.00      0.00      0.00      0.00
06:03:58 PM      0.00      0.00      0.00      0.00      0.00
06:03:59 PM      0.00      0.00      0.00      0.00      0.00
06:04:00 PM      0.00      0.00      0.00      0.00      0.00
06:04:01 PM      4.08      0.00      4.08      0.00     32.65
06:04:02 PM      1.01      0.00      1.01      0.00      8.08
06:04:03 PM      0.00      0.00      0.00      0.00      0.00
06:04:04 PM      0.00      0.00      0.00      0.00      0.00
06:04:05 PM      0.00      0.00      0.00      0.00      0.00
06:04:06 PM      0.00      0.00      0.00      0.00      0.00
06:04:07 PM      0.00      0.00      0.00      0.00      0.00
06:04:08 PM      0.00      0.00      0.00      0.00      0.00
06:04:09 PM      5.10      0.00      5.10      0.00     40.82
06:04:10 PM      0.00      0.00      0.00      0.00      0.00
06:04:11 PM      0.00      0.00      0.00      0.00      0.00
06:04:12 PM      0.00      0.00      0.00      0.00      0.00
06:04:13 PM      0.00      0.00      0.00      0.00      0.00
06:04:14 PM      0.00      0.00      0.00      0.00      0.00
06:04:15 PM      0.00      0.00      0.00      0.00      0.00
06:04:16 PM      0.00      0.00      0.00      0.00      0.00
06:04:17 PM      4.04      0.00      4.04      0.00     32.32
06:04:18 PM      0.00      0.00      0.00      0.00      0.00
06:04:19 PM      0.00      0.00      0.00      0.00      0.00
06:04:20 PM      0.00      0.00      0.00      0.00      0.00
06:04:21 PM      0.00      0.00      0.00      0.00      0.00
06:04:22 PM      0.00      0.00      0.00      0.00      0.00
06:04:23 PM      0.00      0.00      0.00      0.00      0.00
06:04:24 PM      0.00      0.00      0.00      0.00      0.00
06:04:25 PM      4.08      0.00      4.08      0.00     32.65
06:04:26 PM      0.00      0.00      0.00      0.00      0.00
06:04:27 PM      1.02      0.00      1.02      0.00      8.16
06:04:28 PM      0.00      0.00      0.00      0.00      0.00
06:04:29 PM      0.00      0.00      0.00      0.00      0.00
06:04:30 PM      0.00      0.00      0.00      0.00      0.00
06:04:31 PM      4.00      0.00      4.00      0.00     32.00
06:04:32 PM      0.00      0.00      0.00      0.00      0.00
06:04:33 PM      0.00      0.00      0.00      0.00      0.00
06:04:34 PM      0.00      0.00      0.00      0.00      0.00
06:04:35 PM      0.00      0.00      0.00      0.00      0.00
06:04:36 PM      0.00      0.00      0.00      0.00      0.00
06:04:37 PM      3.00      0.00      3.00      0.00     24.00
06:04:38 PM      0.00      0.00      0.00      0.00      0.00
06:04:39 PM      0.00      0.00      0.00      0.00      0.00
06:04:40 PM      0.00      0.00      0.00      0.00      0.00
06:04:41 PM      0.00      0.00      0.00      0.00      0.00
06:04:42 PM      1.00      0.00      1.00      0.00      8.00
06:04:43 PM      3.00      0.00      3.00      0.00     24.00
06:04:44 PM      0.00      0.00      0.00      0.00      0.00
06:04:45 PM      0.00      0.00      0.00      0.00      0.00
06:04:46 PM      0.00      0.00      0.00      0.00      0.00
06:04:47 PM      0.00      0.00      0.00      0.00      0.00
06:04:48 PM      0.00      0.00      0.00      0.00      0.00
06:04:49 PM      3.00      0.00      3.00      0.00     24.00
06:04:50 PM      0.00      0.00      0.00      0.00      0.00
06:04:51 PM      0.00      0.00      0.00      0.00      0.00
06:04:52 PM      0.00      0.00      0.00      0.00      0.00
06:04:53 PM      0.00      0.00      0.00      0.00      0.00
06:04:54 PM      0.00      0.00      0.00      0.00      0.00
06:04:55 PM      3.03      0.00      3.03      0.00     24.24
06:04:56 PM      0.00      0.00      0.00      0.00      0.00
06:04:57 PM      0.00      0.00      0.00      0.00      0.00
06:04:58 PM      0.00      0.00      0.00      0.00      0.00
06:04:59 PM      0.00      0.00      0.00      0.00      0.00
06:05:00 PM      0.00      0.00      0.00      0.00      0.00
06:05:01 PM      0.00      0.00      0.00      0.00      0.00
06:05:02 PM      4.08      0.00      4.08      0.00     32.65
06:05:03 PM      0.00      0.00      0.00      0.00      0.00
06:05:04 PM      0.00      0.00      0.00      0.00      0.00
06:05:05 PM      0.00      0.00      0.00      0.00      0.00
06:05:06 PM      0.00      0.00      0.00      0.00      0.00
06:05:07 PM      0.00      0.00      0.00      0.00      0.00
06:05:08 PM      6.12      0.00      6.12      0.00     48.98
06:05:09 PM      0.00      0.00      0.00      0.00      0.00
06:05:10 PM      0.00      0.00      0.00      0.00      0.00
06:05:11 PM      0.00      0.00      0.00      0.00      0.00
06:05:12 PM      0.00      0.00      0.00      0.00      0.00
06:05:13 PM      0.00      0.00      0.00      0.00      0.00
06:05:14 PM      5.10      0.00      5.10      0.00     40.82
06:05:15 PM      0.00      0.00      0.00      0.00      0.00
06:05:16 PM      0.00      0.00      0.00      0.00      0.00
06:05:17 PM      3.03      0.00      3.03      0.00     24.24
06:05:18 PM      0.00      0.00      0.00      0.00      0.00
06:05:19 PM      0.00      0.00      0.00      0.00      0.00
06:05:20 PM      4.08      0.00      4.08      0.00     32.65
06:05:21 PM      0.00      0.00      0.00      0.00      0.00
06:05:22 PM      0.00      0.00      0.00      0.00      0.00
06:05:23 PM      0.00      0.00      0.00      0.00      0.00
06:05:24 PM      0.00      0.00      0.00      0.00      0.00
06:05:25 PM      0.00      0.00      0.00      0.00      0.00
06:05:26 PM      0.00      0.00      0.00      0.00      0.00
06:05:27 PM      0.00      0.00      0.00      0.00      0.00
06:05:28 PM      4.08      0.00      4.08      0.00     32.65
06:05:29 PM      0.00      0.00      0.00      0.00      0.00
06:05:30 PM      0.00      0.00      0.00      0.00      0.00
06:05:31 PM      0.00      0.00      0.00      0.00      0.00
06:05:32 PM      1.02      0.00      1.02      0.00      8.16
06:05:33 PM      0.00      0.00      0.00      0.00      0.00
06:05:34 PM      0.00      0.00      0.00      0.00      0.00
06:05:35 PM      0.00      0.00      0.00      0.00      0.00
06:05:36 PM      4.12      0.00      4.12      0.00     32.99
06:05:37 PM      0.00      0.00      0.00      0.00      0.00
06:05:38 PM      0.00      0.00      0.00      0.00      0.00
06:05:39 PM      0.00      0.00      0.00      0.00      0.00
06:05:40 PM      0.00      0.00      0.00      0.00      0.00
06:05:41 PM      0.00      0.00      0.00      0.00      0.00
06:05:42 PM      0.00      0.00      0.00      0.00      0.00
06:05:43 PM      0.00      0.00      0.00      0.00      0.00
06:05:44 PM      4.04      0.00      4.04      0.00     32.32
06:05:45 PM      0.00      0.00      0.00      0.00      0.00
06:05:46 PM      0.00      0.00      0.00      0.00      0.00
06:05:47 PM      0.00      0.00      0.00      0.00      0.00
06:05:48 PM      0.00      0.00      0.00      0.00      0.00
06:05:49 PM      0.00      0.00      0.00      0.00      0.00
06:05:50 PM      0.00      0.00      0.00      0.00      0.00
06:05:51 PM      4.08      0.00      4.08      0.00     32.65
06:05:52 PM      1.02      0.00      1.02      0.00      8.16
06:05:53 PM      0.00      0.00      0.00      0.00      0.00
06:05:54 PM      0.00      0.00      0.00      0.00      0.00
06:05:55 PM      0.00      0.00      0.00      0.00      0.00
06:05:56 PM      0.00      0.00      0.00      0.00      0.00
06:05:57 PM      0.00      0.00      0.00      0.00      0.00
06:05:58 PM      0.00      0.00      0.00      0.00      0.00
06:05:59 PM      4.08      0.00      4.08      0.00     32.65
06:06:00 PM      0.00      0.00      0.00      0.00      0.00
06:06:01 PM      0.00      0.00      0.00      0.00      0.00
06:06:02 PM      0.00      0.00      0.00      0.00      0.00
06:06:03 PM      0.00      0.00      0.00      0.00      0.00
06:06:04 PM      0.00      0.00      0.00      0.00      0.00
06:06:05 PM      0.00      0.00      0.00      0.00      0.00
06:06:06 PM      0.00      0.00      0.00      0.00      0.00
06:06:07 PM      5.10      0.00      5.10      0.00     40.82
06:06:08 PM      0.00      0.00      0.00      0.00      0.00
06:06:10 PM      0.00      0.00      0.00      0.00      0.00
06:06:11 PM      0.00      0.00      0.00      0.00      0.00
06:06:12 PM      0.00      0.00      0.00      0.00      0.00
06:06:13 PM      5.10      0.00      5.10      0.00     40.82
06:06:14 PM      0.00      0.00      0.00      0.00      0.00
06:06:15 PM      0.00      0.00      0.00      0.00      0.00
06:06:16 PM      0.00      0.00      0.00      0.00      0.00
06:06:17 PM      0.00      0.00      0.00      0.00      0.00
